place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths,total_active,r_est,r_lower,r_upper,abbrev,first_dose,second_dose,total_doses,pct_one_dose,pct_two_doses,daily_doses,precaution_dose
Haryana,2020-04-21,4,6,0,255,146,3,106,0.949293018812664,0.681229059923939,1.2611391782215,hr,,,,,,,
Haryana,2020-04-22,9,11,0,264,157,3,104,0.972506663399309,0.700897262507226,1.28790283639223,hr,,,,,,,
Haryana,2020-04-23,6,12,0,270,169,3,98,0.907834103899533,0.645558794229778,1.21412264038553,hr,,,,,,,
Haryana,2020-04-24,5,16,0,275,185,3,87,0.610038175439977,0.398497189830755,0.865900661442247,hr,,,,,,,
Haryana,2020-04-25,12,5,0,287,190,3,94,0.884879493547003,0.623036825089832,1.19193685083341,hr,,,,,,,
Haryana,2020-04-26,9,8,0,296,198,3,95,1.04124405059192,0.750437125140968,1.37893262494104,hr,,,,,,,
Haryana,2020-04-27,5,14,0,301,212,3,86,0.965604754255529,0.683319393988945,1.29593372283955,hr,,,,,,,
Haryana,2020-04-28,7,11,0,308,223,3,82,1.00167074341391,0.712285818032109,1.33961824364908,hr,,,,,,,
Haryana,2020-04-29,3,1,0,311,224,3,84,0.958044089771504,0.674551452870357,1.29048990698658,hr,,,,,,,
Haryana,2020-04-30,28,10,1,339,234,4,101,1.38105097239589,1.03450194792771,1.77689358013133,hr,,,,,,,
Haryana,2020-05-01,18,6,0,357,240,4,113,1.61321525769565,1.23684288774734,2.03881922092038,hr,,,,,,,
Haryana,2020-05-02,19,1,1,376,241,5,130,1.91268166059344,1.50697560306633,2.36601614217649,hr,,,,,,,
Haryana,2020-05-03,66,3,0,442,244,5,193,3.18316121854156,2.66887322540327,3.74209114538595,hr,,,,,,,
Haryana,2020-05-04,75,9,1,517,253,6,258,4.34474036147467,3.77299336763578,4.95623326628722,hr,,,,,,,
Haryana,2020-05-05,31,2,0,548,255,6,287,3.57870036383244,3.11101716972307,4.07865416820207,hr,,,,,,,
Haryana,2020-05-06,46,4,1,594,259,7,328,3.13183911237543,2.74655910591475,3.54203872516414,hr,,,,,,,
Haryana,2020-05-07,31,0,0,625,259,7,359,2.60651973358153,2.29340368547366,2.93938027609201,hr,,,,,,,
Haryana,2020-05-08,22,19,1,647,278,8,361,1.756148301949,1.5245073622904,2.00393253742747,hr,,,,,,,
Haryana,2020-05-09,28,11,1,675,289,9,377,1.15633425109484,0.983583284264136,1.34285539418042,hr,,,,,,,
Haryana,2020-05-10,28,10,1,703,299,10,394,1.02643005468086,0.871679428191394,1.19363884964795,hr,,,,,,,
Haryana,2020-05-11,27,37,1,730,336,11,383,0.85824438674158,0.720552759400177,1.00779675808663,hr,,,,,,,
Haryana,2020-05-12,50,5,0,780,341,11,428,0.959118701189761,0.814516329883489,1.1153622577039,hr,,,,,,,
Haryana,2020-05-13,13,76,0,793,417,11,365,0.904398775831041,0.764109618523517,1.05633669455335,hr,,,,,,,
Haryana,2020-05-14,25,21,0,818,438,11,369,0.890425900958982,0.750934631137838,1.04162477310261,hr,,,,,,,
Haryana,2020-05-15,36,25,2,854,463,13,378,0.949450460511768,0.804512940688365,1.10621493317683,hr,,,,,,,
Haryana,2020-05-16,33,50,0,887,513,13,361,0.999145746805754,0.849425772926869,1.16083929300168,hr,,,,,,,
Haryana,2020-05-17,23,48,1,910,561,14,335,0.835744306280015,0.698764027267364,0.984803089585794,hr,,,,,,,
Haryana,2020-05-18,18,36,0,928,597,14,317,0.874516316337938,0.733722168495993,1.02748490017253,hr,,,,,,,
Haryana,2020-05-19,36,29,0,964,626,14,324,0.960590231032449,0.811584728558662,1.12196824739912,hr,,,,,,,
Haryana,2020-05-20,29,21,0,993,647,14,332,0.929773563993147,0.782142598207486,1.08997859179543,hr,,,,,,,
Haryana,2020-05-21,37,33,0,1030,680,14,336,0.967438685375771,0.815882839401585,1.13171472220196,hr,,,,,,,
Haryana,2020-05-22,37,25,2,1067,705,16,346,1.07243519910276,0.911732948695563,1.24598930866348,hr,,,,,,,
Haryana,2020-05-23,64,44,0,1131,749,16,366,1.39216668166132,1.20767021111176,1.58958598764573,hr,,,,,,,
Haryana,2020-05-24,53,15,0,1184,764,16,404,1.49339868048447,1.30298319840979,1.696610687671,hr,,,,,,,
Haryana,2020-05-25,29,37,0,1213,801,16,396,1.44022911340435,1.25659300570542,1.63620615072732,hr,,,,,,,
Haryana,2020-05-26,92,22,0,1305,823,16,466,1.70876778690455,1.5131007626027,1.91615975518478,hr,,,,,,,
Haryana,2020-05-27,76,14,2,1381,837,18,526,1.83753483075199,1.64019356147666,2.04592390200136,hr,,,,,,,
Haryana,2020-05-28,123,43,1,1504,880,19,605,2.01714836124636,1.81787113742597,2.2266404532924,hr,,,,,,,
Haryana,2020-05-29,217,59,0,1721,939,19,763,2.63786868454356,2.41964835852311,2.86537574275418,hr,,,,,,,
Haryana,2020-05-30,202,31,1,1923,970,20,933,3.08791393846819,2.86507982570265,3.31897429836939,hr,,,,,,,
Haryana,2020-05-31,168,77,0,2091,1047,20,1024,2.89862989580355,2.69962737073368,3.10460877384478,hr,,,,,,,
Haryana,2020-06-01,265,7,1,2356,1054,21,1281,2.96926642942763,2.78588183951402,3.15841360576533,hr,,,,,,,
Haryana,2020-06-02,296,14,2,2652,1068,23,1561,2.88771940068593,2.72314065122543,3.05705870839999,hr,,,,,,,
Haryana,2020-06-03,302,20,0,2954,1088,23,1843,2.56014797062875,2.41928115738201,2.70494462237213,hr,,,,,,,
Haryana,2020-06-04,327,34,1,3281,1122,24,2135,2.34766373278425,2.22449075621733,2.47410893736389,hr,,,,,,,
Haryana,2020-06-05,316,86,0,3597,1208,24,2365,2.20931798553098,2.09916808048757,2.32224488084076,hr,,,,,,,
Haryana,2020-06-06,355,71,0,3952,1279,24,2649,2.01992244643043,1.92205851499605,2.12018223175457,hr,,,,,,,
Haryana,2020-06-07,496,194,4,4448,1473,28,2947,1.98846978590671,1.89758472808063,2.08145090342533,hr,,,,,,,
Haryana,2020-06-08,406,226,11,4854,1699,39,3116,1.86413911507268,1.78127340677646,1.94886232789513,hr,,,,,,,
Haryana,2020-06-09,355,107,6,5209,1806,45,3358,1.68951324493747,1.61495102685546,1.76573452759334,hr,,,,,,,
Haryana,2020-06-10,370,381,7,5579,2187,52,3340,1.56904541242237,1.5007385616233,1.63885107520566,hr,,,,,,,
Haryana,2020-06-11,389,73,12,5968,2260,64,3644,1.46266827676327,1.39952550355005,1.52718469515882,hr,,,,,,,
Haryana,2020-06-12,366,214,6,6334,2474,70,3790,1.27046270581481,1.21378067729498,1.32842006727486,hr,,,,,,,
Haryana,2020-06-13,415,328,8,6749,2802,78,3869,1.20159255117846,1.14810913001035,1.25627644571311,hr,,,,,,,
Haryana,2020-06-14,459,200,10,7208,3002,88,4118,1.21271644162787,1.1601444014542,1.26643706844479,hr,,,,,,,
Haryana,2020-06-15,514,562,12,7722,3564,100,4058,1.25626305132973,1.2036441106988,1.30999191111514,hr,,,,,,,
Haryana,2020-06-16,550,183,18,8272,3747,118,4407,1.30822603051617,1.25535895339212,1.36216820653366,hr,,,,,,,
Haryana,2020-06-17,560,204,12,8832,3951,130,4751,1.37033354829199,1.31712795894663,1.4245778556057,hr,,,,,,,
Haryana,2020-06-18,386,604,4,9218,4555,134,4529,1.30193656569664,1.25109364978752,1.35377794083307,hr,,,,,,,
Haryana,2020-06-19,525,333,10,9743,4888,144,4711,1.28002696150037,1.23068801754547,1.33032201501565,hr,,,,,,,
Haryana,2020-06-20,480,239,5,10223,5127,149,4947,1.21235809562792,1.16531413034642,1.26031993103903,hr,,,,,,,
Haryana,2020-06-21,412,429,11,10635,5556,160,4919,1.10383662136218,1.05978368072122,1.14877405464149,hr,,,,,,,
Haryana,2020-06-22,390,359,9,11025,5915,169,4941,0.994459188672987,0.953278324770807,1.03649864334312,hr,,,,,,,
Haryana,2020-06-23,495,582,9,11520,6497,178,4845,1.0247446751295,0.983315646701551,1.06701656905957,hr,,,,,,,
Haryana,2020-06-24,490,427,10,12010,6924,188,4898,1.00083118853077,0.960061148475621,1.04243712818639,hr,,,,,,,
Haryana,2020-06-25,453,455,10,12463,7379,198,4886,0.983995675491237,0.943673203326424,1.02514988749609,hr,,,,,,,
Haryana,2020-06-26,421,636,13,12884,8015,211,4658,0.985930836341646,0.945609110213895,1.02708260464283,hr,,,,,,,
Haryana,2020-06-27,543,456,7,13427,8471,218,4738,1.0532693282903,1.01157354096545,1.09579539217586,hr,,,,,,,
Haryana,2020-06-28,402,445,5,13829,8916,223,4690,1.01225688820053,0.971394142307442,1.0539497052985,hr,,,,,,,
Haryana,2020-06-29,381,585,9,14210,9501,232,4477,0.961214877924716,0.921473353390433,1.00178365166639,hr,,,,,,,
Haryana,2020-06-30,338,470,4,14548,9971,236,4341,0.90965159437138,0.871030186924028,0.949099032001489,hr,,,,,,,
Haryana,2020-07-01,393,527,4,14941,10498,240,4203,0.900684534533038,0.862187396310539,0.940010687523392,hr,,,,,,,
Haryana,2020-07-02,568,520,11,15509,11018,251,4240,0.91994488007674,0.880858633679165,0.959867706807561,hr,,,,,,,
Haryana,2020-07-03,494,672,4,16003,11690,255,4058,0.97187008427017,0.931451090358143,1.01313549581295,hr,,,,,,,
Haryana,2020-07-04,545,566,5,16548,12256,260,4032,1.05623402413104,1.01385846195156,1.09946498126971,hr,,,,,,,
Haryana,2020-07-05,457,687,5,17005,12943,265,3797,1.11566553415742,1.07199166111772,1.16019919155569,hr,,,,,,,
Haryana,2020-07-06,499,391,11,17504,13334,276,3894,1.15971765640642,1.11525843847285,1.20503365997324,hr,,,,,,,
Haryana,2020-07-07,495,310,3,17999,13644,279,4076,1.11368247684973,1.07037311669946,1.15783872353709,hr,,,,,,,
Haryana,2020-07-08,691,461,3,18690,14105,282,4303,1.1820840652273,1.13781497179674,1.22718618279944,hr,,,,,,,
Haryana,2020-07-09,674,399,5,19364,14504,287,4573,1.21730980681503,1.17276778875482,1.26267039010854,hr,,,,,,,
Haryana,2020-07-10,570,399,3,19934,14903,290,4741,1.23822446930559,1.19379143333833,1.28345802347368,hr,,,,,,,
Haryana,2020-07-11,648,490,7,20582,15393,297,4892,1.26672289295782,1.22237084842669,1.3118542504429,hr,,,,,,,
Haryana,2020-07-12,658,589,4,21240,15982,301,4957,1.29381371559678,1.24965668289538,1.33872670899204,hr,,,,,,,
Haryana,2020-07-13,689,654,7,21929,16636,308,4985,1.24984289762634,1.20717351067643,1.29324300439275,hr,,,,,,,
Haryana,2020-07-14,699,453,4,22628,17089,312,5227,1.21505921760306,1.17373509061209,1.25708828889095,hr,,,,,,,
Haryana,2020-07-15,678,577,7,23306,17666,319,5321,1.21371480638592,1.17309699938004,1.25501423155987,hr,,,,,,,
Haryana,2020-07-16,696,518,3,24002,18184,322,5496,1.19369395396371,1.15402504443779,1.23402383219685,hr,,,,,,,
Haryana,2020-07-17,795,533,5,24797,18717,327,5753,1.20588181291213,1.16658056471352,1.24582506865542,hr,,,,,,,
Haryana,2020-07-18,750,600,17,25547,19317,344,5886,1.19307073730404,1.15451343198557,1.23225252342066,hr,,,,,,,
Haryana,2020-07-19,617,475,5,26164,19792,349,6023,1.13447137319698,1.09738878797703,1.17216153322722,hr,,,,,,,
Haryana,2020-07-20,694,433,6,26858,20225,355,6278,1.11096106402376,1.07472814737678,1.14778628505722,hr,,,,,,,
Haryana,2020-07-21,604,726,9,27462,20951,364,6147,1.05978709338762,1.02477059388386,1.09538363311485,hr,,,,,,,
Haryana,2020-07-22,724,745,8,28186,21696,372,6118,1.0210058753681,0.986922265198405,1.05566000365245,hr,,,,,,,
Haryana,2020-07-23,789,552,6,28975,22248,378,6349,1.02136221744393,0.987459532025593,1.05582912913293,hr,,,,,,,
Haryana,2020-07-24,780,704,4,29755,22952,382,6421,1.06295033736837,1.02847041259346,1.09799081692235,hr,,,,,,,
Haryana,2020-07-25,783,701,7,30538,23653,389,6496,1.0833519863635,1.04863425261288,1.11862722077966,hr,,,,,,,
Haryana,2020-07-26,794,730,3,31332,24383,392,6557,1.13039145256342,1.09505937912696,1.16627668213523,hr,,,,,,,
Haryana,2020-07-27,795,662,5,32127,25045,397,6685,1.13845050648162,1.10318593416931,1.17426214478865,hr,,,,,,,
Haryana,2020-07-28,749,712,9,32876,25757,406,6713,1.10989872536488,1.07534418068179,1.14499208320473,hr,,,,,,,
Haryana,2020-07-29,755,662,7,33631,26419,413,6799,1.08439246258712,1.05052418725202,1.11879056328213,hr,,,,,,,
Haryana,2020-07-30,623,920,4,34254,27339,417,6498,1.02382385597692,0.99117178856641,1.05699768772214,hr,,,,,,,
Haryana,2020-07-31,711,887,4,34965,28226,421,6318,0.989101427702512,0.957201444905613,1.02151699211102,hr,,,,,,,
Haryana,2020-08-01,793,853,7,35758,29079,428,6251,0.982304972652442,0.950615535013449,1.01450673111916,hr,,,,,,,
Haryana,2020-08-02,761,610,5,36519,29689,433,6397,0.983830403899349,0.952143632925385,1.01602860158681,hr,,,,,,,
Haryana,2020-08-03,654,780,7,37173,30469,440,6264,0.957143692203274,0.92588371986894,0.988915402083925,hr,,,,,,,
Haryana,2020-08-04,623,756,8,37796,31225,448,6123,0.959171193638717,0.927845003829101,0.991010204999713,hr,,,,,,,
Haryana,2020-08-05,752,734,7,38548,31959,455,6134,0.974416357434329,0.942773324496398,1.00657440309616,hr,,,,,,,
Haryana,2020-08-06,755,680,3,39303,32639,458,6206,0.968768748370954,0.937142382424699,1.00091262901643,hr,,,,,,,
Haryana,2020-08-07,751,804,9,40054,33443,467,6144,0.970224038620895,0.93850577617926,1.00246205890388,hr,,,,,,,
Haryana,2020-08-08,789,587,7,40843,34030,474,6339,1.01166908556627,0.979204773420757,1.04465542799233,hr,,,,,,,
Haryana,2020-08-09,792,750,9,41635,34780,483,6372,1.06187584603077,1.02855268433406,1.09572283064226,hr,,,,,,,
Haryana,2020-08-10,794,711,6,42429,35491,489,6449,1.07299438056312,1.03950351475916,1.10700882748907,hr,,,,,,,
Haryana,2020-08-11,798,590,11,43227,36081,500,6646,1.07910131026769,1.04560339061872,1.11312002240303,hr,,,,,,,
Haryana,2020-08-12,797,612,3,44024,36693,503,6828,1.08277576069502,1.04935750701575,1.11671052692776,hr,,,,,,,
Haryana,2020-08-13,793,792,8,44817,37485,511,6821,1.07321824660481,1.04011151179261,1.10683641962068,hr,,,,,,,
Haryana,2020-08-14,797,862,7,45614,38347,518,6749,1.06327237823603,1.03049290392555,1.09655791453878,hr,,,,,,,
Haryana,2020-08-15,796,591,10,46410,38938,528,6944,1.05308466112662,1.02062735328676,1.08604293040383,hr,,,,,,,
Haryana,2020-08-16,743,662,10,47153,39600,538,7015,1.02907515382734,0.997138239452105,1.06150846428633,hr,,,,,,,
Haryana,2020-08-17,887,1009,12,48040,40609,550,6881,1.0446404019789,1.01258284269493,1.07719057590913,hr,,,,,,,
Haryana,2020-08-18,896,688,7,48936,41297,557,7082,1.06502469991354,1.03274958233663,1.0977894891752,hr,,,,,,,
Haryana,2020-08-19,994,758,10,49930,42055,567,7308,1.10865343545198,1.07582592050954,1.14196742103186,hr,,,,,,,
Haryana,2020-08-20,996,737,11,50926,42792,578,7556,1.14966571659803,1.11638043832956,1.18343312545304,hr,,,,,,,
Haryana,2020-08-21,1203,620,7,52129,43412,585,8132,1.24997466729794,1.21548629642295,1.28493878664668,hr,,,,,,,
Haryana,2020-08-22,1161,600,12,53290,44012,597,8681,1.29312629644615,1.25838429655438,1.32833478714052,hr,,,,,,,
Haryana,2020-08-23,1096,809,6,54386,44821,603,8962,1.30443922712874,1.27003792416007,1.33929383670239,hr,,,,,,,
Haryana,2020-08-24,1074,583,10,55460,45404,613,9443,1.2780629006607,1.24460024525813,1.3119632726777,hr,,,,,,,
Haryana,2020-08-25,1148,1091,10,56608,46495,623,9490,1.26485468213719,1.2321808380178,1.29795013303942,hr,,,,,,,
Haryana,2020-08-26,1397,1117,11,58005,47612,634,9759,1.26078056715548,1.22875056687197,1.29321694396138,hr,,,,,,,
Haryana,2020-08-27,1293,1077,12,59298,48689,646,9963,1.24390060372182,1.21264625686037,1.27554707906265,hr,,,,,,,
Haryana,2020-08-28,1298,1020,15,60596,49709,661,10226,1.24185109495822,1.21115667122217,1.27292426907233,hr,,,,,,,
Haryana,2020-08-29,1391,1001,9,61987,50710,670,10607,1.26234542673476,1.2319068022623,1.29315035666466,hr,,,,,,,
Haryana,2020-08-30,1295,909,12,63282,51619,682,10981,1.24862723514293,1.21885077167721,1.27875804414202,hr,,,,,,,
Haryana,2020-08-31,1450,1052,7,64732,52671,689,11372,1.21655997070572,1.18766204160298,1.24580042538478,hr,,,,,,,
Haryana,2020-09-01,1694,1163,17,66426,53834,706,11886,1.24741018499888,1.2186199694252,1.27653185696419,hr,,,,,,,
Haryana,2020-09-02,1792,1040,15,68218,54874,721,12623,1.29272737640298,1.26386868565697,1.32190730524067,hr,,,,,,,
Haryana,2020-09-03,1881,1014,19,70099,55888,740,13471,1.33081786413737,1.30201504820608,1.35993141022562,hr,,,,,,,
Haryana,2020-09-04,1884,1282,19,71983,57170,759,14054,1.37510864580716,1.34636674284288,1.40414988856353,hr,,,,,,,
Haryana,2020-09-05,2289,1409,22,74272,58579,781,14912,1.44577189797802,1.41690547484488,1.4749253679164,hr,,,,,,,
Haryana,2020-09-06,2277,1471,25,76549,60050,806,15693,1.46293434749138,1.43457460840811,1.4915678148891,hr,,,,,,,
Haryana,2020-09-07,2224,1560,23,78773,61610,829,16334,1.44566040682164,1.41821222728735,1.47336801268754,hr,,,,,,,
Haryana,2020-09-08,2286,1704,25,81059,63314,854,16891,1.41858144409238,1.39214734335466,1.44526070581393,hr,,,,,,,
Haryana,2020-09-09,2294,1828,28,83353,65142,882,17329,1.39129336972615,1.36583729100605,1.41698122388787,hr,,,,,,,
Haryana,2020-09-10,2591,1562,25,85944,66704,907,18333,1.35314704536502,1.32870983094173,1.37780384846442,hr,,,,,,,
Haryana,2020-09-11,2388,1820,25,88332,68524,932,18876,1.29807193580935,1.27473952658947,1.3216130118909,hr,,,,,,,
Haryana,2020-09-12,2783,2188,24,91115,70712,956,19447,1.29752143025485,1.27473081784994,1.32051117481219,hr,,,,,,,
Haryana,2020-09-13,2526,1874,19,93641,72586,975,20080,1.26803130086399,1.24597117755253,1.29028231866993,hr,,,,,,,
Haryana,2020-09-14,2488,2125,25,96129,74711,1000,20418,1.23736150483742,1.21599829142669,1.25890816725687,hr,,,,,,,
Haryana,2020-09-15,2493,2454,26,98622,77165,1026,20431,1.18363750711591,1.16312336179139,1.20432849278865,hr,,,,,,,
Haryana,2020-09-16,2694,1771,19,101316,78936,1045,21335,1.17327340216619,1.15317887846651,1.1935390869285,hr,,,,,,,
Haryana,2020-09-17,2457,2753,24,103773,81689,1069,21015,1.11233876674779,1.09304517429069,1.1317988097854,hr,,,,,,,
Haryana,2020-09-18,2488,2188,23,106261,83877,1092,21292,1.08264820022272,1.06384146653066,1.10161742937224,hr,,,,,,,
Haryana,2020-09-19,2691,2272,28,108952,86149,1120,21683,1.07982930818249,1.06121995780983,1.09859816538138,hr,,,,,,,
Haryana,2020-09-20,2305,2547,29,111257,88696,1149,21412,1.04872068604301,1.03051407796808,1.06708451052015,hr,,,,,,,
Haryana,2020-09-21,1818,2187,28,113075,90883,1177,21015,0.964461898478989,0.947108416932806,0.981970735014583,hr,,,,,,,
Haryana,2020-09-22,1795,2892,29,114870,93775,1206,19889,0.903561459378226,0.886828097446747,0.920449048260204,hr,,,,,,,
Haryana,2020-09-23,1986,2571,27,116856,96346,1233,19277,0.863427353338637,0.847064626929758,0.879944438412489,hr,,,,,,,
Haryana,2020-09-24,1698,2063,22,118554,98409,1255,18890,0.789567352111112,0.773853492533606,0.805436962066552,hr,,,,,,,
Haryana,2020-09-25,2024,2863,18,120578,101272,1273,18033,0.779334134983646,0.763593074762939,0.795233560989361,hr,,,,,,,
Haryana,2020-09-26,1689,2554,18,122267,103826,1291,17150,0.78785073009023,0.77182695611377,0.804036847001321,hr,,,,,,,
Haryana,2020-09-27,1515,2163,16,123782,105989,1307,16486,0.78650585188742,0.770261399224516,0.802917461584006,hr,,,,,,,
Haryana,2020-09-28,1630,2421,24,125412,108410,1331,15671,0.778704870909123,0.762292133707975,0.795289992453053,hr,,,,,,,
Haryana,2020-09-29,1562,2403,25,126974,110813,1356,14805,0.791088494897211,0.774281359076784,0.808073584736452,hr,,,,,,,
Haryana,2020-09-30,1625,2063,26,128599,112876,1382,14341,0.77852254203941,0.761578242312583,0.795650679538734,hr,,,,,,,
Haryana,2020-10-01,1313,2161,20,129912,115037,1402,13473,0.766514958694042,0.749428983199523,0.783790837424117,hr,,,,,,,
Haryana,2020-10-02,1476,1678,23,131388,116715,1425,13248,0.788536060130634,0.7709144764205,0.806354004347762,hr,,,,,,,
Haryana,2020-10-03,1188,1542,25,132576,118257,1450,12869,0.768561336898314,0.750867309744691,0.786458556745546,hr,,,,,,,
Haryana,2020-10-04,1302,2083,20,133878,120340,1470,12068,0.76606297089728,0.748099420959011,0.784236679051252,hr,,,,,,,
Haryana,2020-10-05,1031,1255,21,134909,121595,1491,11823,0.724860415992597,0.707085914541685,0.742852488621495,hr,,,,,,,
Haryana,2020-10-06,1206,1690,18,136115,123285,1509,11321,0.73892190872792,0.720647983018651,0.757421451441396,hr,,,,,,,
Haryana,2020-10-07,1283,1555,19,137398,124840,1528,11030,0.744626907460377,0.725920444943198,0.763568028812454,hr,,,,,,,
Haryana,2020-10-08,1284,1426,20,138682,126266,1548,10868,0.787287980629164,0.767664883138912,0.807155280950937,hr,,,,,,,
Haryana,2020-10-09,1250,1273,14,139932,127539,1562,10831,0.811403323089715,0.791093040041098,0.831967450536986,hr,,,,,,,
Haryana,2020-10-10,1158,1301,10,141090,128840,1572,10678,0.857942307047165,0.836687459118353,0.879460045020371,hr,,,,,,,
Haryana,2020-10-11,1065,1162,7,142155,130002,1579,10574,0.864435605002594,0.842772967183589,0.886369304890676,hr,,,,,,,
Haryana,2020-10-12,1066,1225,13,143221,131227,1592,10402,0.854971736837696,0.833153292091655,0.877068265030382,hr,,,,,,,
Haryana,2020-10-13,1081,1154,9,144302,132381,1601,10320,0.844327172451403,0.822397259048807,0.866541624809367,hr,,,,,,,
Haryana,2020-10-14,1205,1324,13,145507,133705,1614,10188,0.856687249575883,0.834347285886653,0.879318247477425,hr,,,,,,,
