Updated On,State,RT PCR Tests,Antigen Tests,Other Tests,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Source2,Source3,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection,...32
28/05/2020,Arunachal Pradesh,NA,NA,NA,6984,Samples Collected,3,5677,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6279,https://t.me/Covid19india_Auxiliary_Test_Data/216,http://covid19.itanagarsmartcity.in/callstatus.php,NA,0.04%,4.64,4644,2328,1504000,NA
29/05/2020,Arunachal Pradesh,NA,NA,NA,7488,Samples Collected,3,6268,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6308,https://t.me/Covid19india_Auxiliary_Test_Data/222,http://covid19.itanagarsmartcity.in/callstatus.php,NA,0.04%,4.98,4979,2496,1504000,NA
30/05/2020,Arunachal Pradesh,NA,NA,NA,8017,Samples Collected,4,6675,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/242,http://covid19.itanagarsmartcity.in/callstatus.php,NA,0.05%,5.33,5330,2004,1504000,NA
31/05/2020,Arunachal Pradesh,NA,NA,NA,8283,Samples Collected,4,7012,1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6353,https://t.me/Covid19india_Auxiliary_Test_Data/254,http://covid19.itanagarsmartcity.in/callstatus.php,NA,0.05%,5.51,5507,2071,1504000,NA
01/06/2020,Arunachal Pradesh,NA,NA,NA,8768,Samples Collected,22,7528,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/261,NA,NA,0.25%,5.83,5830,399,1504000,NA
02/06/2020,Arunachal Pradesh,NA,NA,NA,9079,Samples Collected,28,7806,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6398,https://t.me/Covid19india_Auxiliary_Test_Data/281,http://covid19.itanagarsmartcity.in/callstatus.php,NA,0.31%,6.04,6037,324,1504000,NA
03/06/2020,Arunachal Pradesh,NA,NA,NA,9551,Samples Collected,38,7927,1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6476,https://t.me/Covid19india_Auxiliary_Test_Data/295,NA,NA,0.40%,6.35,6350,251,1504000,NA
04/06/2020,Arunachal Pradesh,NA,NA,NA,10025,Samples Collected,43,8552,1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6506,https://t.me/Covid19india_Auxiliary_Test_Data/312,http://covid19.itanagarsmartcity.in/callstatus.php,NA,0.43%,6.67,6666,233,1504000,NA
05/06/2020,Arunachal Pradesh,NA,NA,NA,10790,Samples Collected,46,8877,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/6443,NA,NA,0.43%,7.17,7174,235,1504000,NA
06/06/2020,Arunachal Pradesh,NA,NA,NA,11261,Samples Collected,49,9350,1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6539,https://t.me/Covid19india_Auxiliary_Test_Data/335,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.44%,7.49,7487,230,1504000,NA
07/06/2020,Arunachal Pradesh,NA,NA,NA,11516,Samples Collected,51,9921,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/356,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.44%,7.66,7657,226,1504000,NA
08/06/2020,Arunachal Pradesh,NA,NA,NA,12012,Samples Collected,57,10376,1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/373,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.47%,7.99,7987,211,1504000,NA
09/06/2020,Arunachal Pradesh,NA,NA,NA,12455,Samples Collected,57,10642,1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/387,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.46%,8.28,8281,219,1504000,NA
10/06/2020,Arunachal Pradesh,NA,NA,NA,13035,Samples Collected,61,11420,1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/400,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.47%,8.67,8667,214,1504000,NA
11/06/2020,Arunachal Pradesh,NA,NA,NA,13479,Samples Collected,67,11754,1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://covid19.itanagarsmartcity.in/covidstatus.php,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.50%,8.96,8962,201,1504000,NA
12/06/2020,Arunachal Pradesh,NA,NA,NA,14047,Samples Collected,87,12119,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/435,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.62%,9.34,9340,161,1504000,NA
13/06/2020,Arunachal Pradesh,NA,NA,NA,14518,Samples Collected,88,12817,1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/447,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.61%,9.65,9653,165,1504000,NA
15/06/2020,Arunachal Pradesh,NA,NA,NA,15453,Samples Collected,95,13610,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/489,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.61%,10.27,10275,163,1504000,NA
16/06/2020,Arunachal Pradesh,NA,NA,NA,16158,Samples Collected,99,14339,1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/508,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.61%,10.74,10743,163,1504000,NA
17/06/2020,Arunachal Pradesh,NA,NA,NA,16630,Samples Collected,103,14698,1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/528,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.62%,11.06,11057,161,1504000,NA
18/06/2020,Arunachal Pradesh,NA,NA,NA,16630,Samples Collected,103,14698,1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/560,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.62%,11.06,11057,161,1504000,NA
19/06/2020,Arunachal Pradesh,NA,NA,NA,18008,Samples Collected,135,14698,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/561,NA,NA,0.75%,11.97,11973,133,1504000,NA
20/06/2020,Arunachal Pradesh,NA,NA,NA,18521,Samples Collected,135,16827,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/578,NA,NA,0.73%,12.31,12314,137,1504000,NA
21/06/2020,Arunachal Pradesh,NA,NA,NA,19154,Samples Collected,139,17100,1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/595,NA,NA,0.73%,12.74,12735,138,1504000,NA
22/06/2020,Arunachal Pradesh,NA,NA,NA,19799,Samples Collected,148,18123,1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/608,NA,NA,0.75%,13.16,13164,134,1504000,NA
23/06/2020,Arunachal Pradesh,NA,NA,NA,20398,Samples Collected,158,18571,1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/623,NA,NA,0.77%,13.56,13563,129,1504000,NA
24/06/2020,Arunachal Pradesh,NA,NA,NA,20938,Samples Collected,160,18979,1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1275816281048932354?s=20,NA,NA,0.76%,13.92,13922,131,1504000,NA
25/06/2020,Arunachal Pradesh,NA,NA,NA,21274,Samples Collected,172,19298,1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1276213858491789312?s=20,NA,NA,0.81%,14.14,14145,124,1504000,NA
26/06/2020,Arunachal Pradesh,NA,NA,NA,21890,Samples Collected,174,19877,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1276551051789733889?s=20,NA,NA,0.79%,14.55,14555,126,1504000,NA
27/06/2020,Arunachal Pradesh,NA,NA,NA,22623,Samples Collected,177,20209,1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1276901007339880458?s=20,NA,NA,0.78%,15.04,15042,128,1504000,NA
28/06/2020,Arunachal Pradesh,NA,NA,NA,23011,Samples Collected,182,20673,1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1277261909167767552?s=20,NA,NA,0.79%,15.3,15300,126,1504000,NA
29/06/2020,Arunachal Pradesh,NA,NA,NA,23709,Samples Collected,187,21408,1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1277645844968140804?s=20,NA,NA,0.79%,15.76,15764,127,1504000,NA
30/06/2020,Arunachal Pradesh,NA,NA,NA,24237,Samples Collected,191,21766,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1278013300161167362?s=20,NA,NA,0.79%,16.12,16115,127,1504000,NA
01/07/2020,Arunachal Pradesh,NA,NA,NA,24856,Samples Collected,195,22443,1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1278380929153556480?s=20,NA,NA,0.78%,16.53,16527,127,1504000,NA
02/07/2020,Arunachal Pradesh,NA,NA,NA,25440,Samples Collected,232,23025,1594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1278749659461271552?s=20,NA,NA,0.91%,16.91,16915,110,1504000,NA
03/07/2020,Arunachal Pradesh,NA,NA,NA,25917,Samples Collected,252,23486,1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1279117565969567744?s=20,NA,NA,0.97%,17.23,17232,103,1504000,NA
04/07/2020,Arunachal Pradesh,NA,NA,NA,26569,Samples Collected,259,24025,1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1279486808204566528?s=20,NA,NA,0.97%,17.67,17666,103,1504000,NA
05/07/2020,Arunachal Pradesh,NA,NA,NA,26808,Samples Collected,269,24466,1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1279837920921219072?s=20,NA,NA,1.00%,17.82,17824,100,1504000,NA
06/07/2020,Arunachal Pradesh,NA,NA,NA,27645,Samples Collected,270,24900,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1280186947684626432?s=20,NA,NA,0.98%,18.38,18381,102,1504000,NA
07/07/2020,Arunachal Pradesh,NA,NA,NA,28072,Samples Collected,276,25649,1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1280568332765151234?s=20,NA,NA,0.98%,18.66,18665,102,1504000,NA
08/07/2020,Arunachal Pradesh,NA,NA,NA,28581,Samples Collected,287,25996,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1280935472575836162?s=20,NA,NA,1.00%,19,19003,100,1504000,NA
09/07/2020,Arunachal Pradesh,NA,NA,NA,29232,Samples Collected,302,26707,1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1281283209544622080?s=20,NA,NA,1.03%,19.44,19436,97,1504000,NA
10/07/2020,Arunachal Pradesh,NA,NA,NA,29834,Samples Collected,335,28023,1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1281764154651500545?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.12%,19.84,19836,89,1504000,NA
11/07/2020,Arunachal Pradesh,NA,NA,NA,30922,Samples Collected,341,28711,1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/1076,http://covid19.itanagarsmartcity.in/covidstatus.php,https://twitter.com/DirectorateofHS/status/1282012675329814528?s=20,1.10%,20.56,20560,91,1504000,NA
12/07/2020,Arunachal Pradesh,NA,NA,NA,31520,Samples Collected,359,29296,1657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1282382077703286784?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.14%,20.96,20957,88,1504000,NA
13/07/2020,Arunachal Pradesh,NA,NA,NA,32691,Samples Collected,387,30725,1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/1131,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.18%,21.74,21736,84,1504000,NA
14/07/2020,Arunachal Pradesh,NA,NA,NA,33807,Samples Collected,462,31688,1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/1157,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.37%,22.48,22478,73,1504000,NA
15/07/2020,Arunachal Pradesh,NA,NA,NA,34619,Samples Collected,491,32450,1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1283469212011266048?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.42%,23.02,23018,71,1504000,NA
16/07/2020,Arunachal Pradesh,NA,NA,NA,35430,Samples Collected,543,33222,1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1283823871049658368?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.53%,23.56,23557,65,1504000,NA
17/07/2020,Arunachal Pradesh,NA,NA,NA,36426,Samples Collected,609,34040,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1284199697553305600?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.67%,24.22,24219,60,1504000,NA
18/07/2020,Arunachal Pradesh,NA,NA,NA,38042,Samples Collected,650,35471,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1284550451979882496?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.71%,25.29,25294,59,1504000,NA
19/07/2020,Arunachal Pradesh,NA,NA,NA,39288,Samples Collected,740,37032,1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1284928804712939520?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.88%,26.12,26122,53,1504000,NA
20/07/2020,Arunachal Pradesh,NA,NA,NA,40477,Samples Collected,790,37752,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1285261655253766144?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.95%,26.91,26913,51,1504000,NA
21/07/2020,Arunachal Pradesh,NA,NA,NA,41772,Samples Collected,858,39116,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1285633382542647296?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.05%,27.77,27774,49,1504000,NA
22/07/2020,Arunachal Pradesh,NA,NA,NA,44986,Samples Collected,949,42369,1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1286009587305340928?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.11%,29.91,29911,47,1504000,NA
23/07/2020,Arunachal Pradesh,NA,NA,NA,48880,Samples Collected,991,46332,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1286350838408122370?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.03%,32.5,32500,49,1504000,NA
24/07/2020,Arunachal Pradesh,NA,NA,NA,53335,Samples Collected,1056,51033,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1286707445721477125?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.98%,35.46,35462,51,1504000,NA
25/07/2020,Arunachal Pradesh,NA,NA,NA,57861,Samples Collected,1126,55574,847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1287087060302442496?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.95%,38.47,38471,51,1504000,NA
26/07/2020,Arunachal Pradesh,NA,NA,NA,59558,Samples Collected,1158,57541,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1287431868774674432?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.94%,39.6,39600,51,1504000,NA
27/07/2020,Arunachal Pradesh,NA,NA,NA,63784,Samples Collected,1239,61629,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1287801040071356416?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.94%,42.41,42410,51,1504000,NA
28/07/2020,Arunachal Pradesh,NA,NA,NA,68034,Samples Collected,1330,65962,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1288168252456046595?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.95%,45.24,45235,51,1504000,NA
29/07/2020,Arunachal Pradesh,NA,NA,NA,72739,Samples Collected,1410,70551,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1288525061440200709?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.94%,48.36,48364,52,1504000,NA
30/07/2020,Arunachal Pradesh,NA,NA,NA,77630,Samples Collected,1484,75572,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1288891601368973313?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.91%,51.62,51616,52,1504000,NA
31/07/2020,Arunachal Pradesh,NA,NA,NA,81865,Samples Collected,1591,77637,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1289263092807823361?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.94%,54.43,54432,51,1504000,NA
01/08/2020,Arunachal Pradesh,NA,NA,NA,86288,Samples Collected,1673,81988,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1289616034748497920?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.94%,57.37,57372,52,1504000,NA
02/08/2020,Arunachal Pradesh,NA,NA,NA,89031,Samples Collected,1698,84700,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1289976415371145218?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.91%,59.2,59196,52,1504000,NA
03/08/2020,Arunachal Pradesh,NA,NA,NA,91227,Samples Collected,1758,86828,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1290334097718435841?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.93%,60.66,60656,52,1504000,NA
04/08/2020,Arunachal Pradesh,NA,NA,NA,93365,Samples Collected,1790,91127,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1290690522554568704?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.92%,62.08,62078,52,1504000,NA
05/08/2020,Arunachal Pradesh,NA,NA,NA,95983,Samples Collected,1855,91164,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1291059498291871744?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.93%,63.82,63818,52,1504000,NA
06/08/2020,Arunachal Pradesh,NA,NA,NA,98733,Samples Collected,1948,93684,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1291421839214776320?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,1.97%,65.65,65647,51,1504000,NA
07/08/2020,Arunachal Pradesh,NA,NA,NA,101947,Samples Collected,2049,96758,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1291774003741257734?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.01%,67.78,67784,50,1504000,NA
08/08/2020,Arunachal Pradesh,NA,NA,NA,104833,Samples Collected,2117,99460,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1292151237878542336?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.02%,69.7,69703,50,1504000,NA
09/08/2020,Arunachal Pradesh,NA,NA,NA,106792,Samples Collected,2155,101265,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1292488638303834113?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.02%,71.01,71005,50,1504000,NA
10/08/2020,Arunachal Pradesh,NA,NA,NA,109863,Samples Collected,2231,104171,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1292866253388881921?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.03%,73.05,73047,49,1504000,NA
11/08/2020,Arunachal Pradesh,NA,NA,NA,112689,Samples Collected,2327,106807,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1293203438717681664?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.06%,74.93,74926,48,1504000,NA
12/08/2020,Arunachal Pradesh,NA,NA,NA,115758,Samples Collected,NA,109794,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1293570954468052994?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,76.97,76967,NA,1504000,NA
13/08/2020,Arunachal Pradesh,NA,NA,NA,118882,Samples Collected,NA,112767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1293952734404595712?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,79.04,79044,NA,1504000,NA
14/08/2020,Arunachal Pradesh,NA,NA,NA,121371,Samples Collected,2607,115112,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1294308512177086464?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.15%,80.7,80699,47,1504000,NA
15/08/2020,Arunachal Pradesh,NA,NA,NA,122854,Samples Collected,2658,116538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1294668702785212416?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,2.16%,81.68,81685,46,1504000,NA
16/08/2020,Arunachal Pradesh,NA,NA,NA,124786,Samples Collected,NA,118381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1295041710041440256?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,82.97,82969,NA,1504000,NA
17/08/2020,Arunachal Pradesh,NA,NA,NA,127286,Samples Collected,NA,120729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1295388879470510081?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,84.63,84632,NA,1504000,NA
18/08/2020,Arunachal Pradesh,NA,NA,NA,130246,Samples Collected,NA,123408,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1295758840672092161?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,86.6,86600,NA,1504000,NA
19/08/2020,Arunachal Pradesh,NA,NA,NA,133048,Samples Collected,NA,126085,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1296113664164892672?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,88.46,88463,NA,1504000,NA
20/08/2020,Arunachal Pradesh,NA,NA,NA,136092,Samples Collected,NA,128762,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1296477954864709632?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,90.49,90487,NA,1504000,NA
21/08/2020,Arunachal Pradesh,NA,NA,NA,138913,Samples Collected,NA,131556,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1296862255951175680?s=20,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,92.36,92362,NA,1504000,NA
22/08/2020,Arunachal Pradesh,NA,NA,NA,141655,Samples Collected,NA,134121,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1297223319859544067/photo/1,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,94.19,94186,NA,1504000,NA
23/08/2020,Arunachal Pradesh,NA,NA,NA,143626,Samples Collected,NA,135812,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DirectorateofHS/status/1297569113447886850/photo/1,http://covid19.itanagarsmartcity.in/covidstatus.php,NA,0.00%,95.5,95496,NA,1504000,NA
