Country,Date,Incident_Cases,Cases_fmt,text,loess_cases,Day
Pakistan,2022-03-29,194,194,Pakistan<br>2022-03-29: 194 incident cases<br>,222.693844626218,745
Russia,2022-03-29,19235,"19,235","Russia<br>2022-03-29: 19,235 incident cases<br>",20376.0537508344,743
South Korea,2022-03-29,424528,"424,528","South Korea<br>2022-03-29: 424,528 incident cases<br>",304439.596230908,769
Switzerland,2022-03-29,14404,"14,404","Switzerland<br>2022-03-29: 14,404 incident cases<br>",13015.9494416409,755
Turkey,2022-03-29,16190,"16,190","Turkey<br>2022-03-29: 16,190 incident cases<br>",14157.7349399038,741
US,2022-03-29,23242,"23,242","US<br>2022-03-29: 23,242 incident cases<br>",28907.3608449305,756
United Kingdom,2022-03-29,81462,"81,462","United Kingdom<br>2022-03-29: 81,462 incident cases<br>",76441.5371561799,758
Bangladesh,2022-03-30,72,72,Bangladesh<br>2022-03-30: 72 incident cases<br>,67.7485863907066,724
Belgium,2022-03-30,0,0,Belgium<br>2022-03-30: 0 incident cases<br>,9603.78234314591,755
Brazil,2022-03-30,33413,"33,413","Brazil<br>2022-03-30: 33,413 incident cases<br>",22367.2748477407,748
Canada,2022-03-30,10976,"10,976","Canada<br>2022-03-30: 10,976 incident cases<br>",7891.12282317776,753
China,2022-03-30,15924,"15,924","China<br>2022-03-30: 15,924 incident cases<br>",14203.7563725776,799
France,2022-03-30,169087,"169,087","France<br>2022-03-30: 169,087 incident cases<br>",137025.495906798,761
Germany,2022-03-30,268477,"268,477","Germany<br>2022-03-30: 268,477 incident cases<br>",203370.233372206,760
Iran,2022-03-30,2987,"2,987","Iran<br>2022-03-30: 2,987 incident cases<br>",2403.46086360875,764
Italy,2022-03-30,71411,"71,411","Italy<br>2022-03-30: 71,411 incident cases<br>",68791.8772460689,767
Netherlands,2022-03-30,27989,"27,989","Netherlands<br>2022-03-30: 27,989 incident cases<br>",24066.8719323946,756
Pakistan,2022-03-30,244,244,Pakistan<br>2022-03-30: 244 incident cases<br>,217.077563577702,746
Russia,2022-03-30,19767,"19,767","Russia<br>2022-03-30: 19,767 incident cases<br>",19491.4454123029,744
South Korea,2022-03-30,320675,"320,675","South Korea<br>2022-03-30: 320,675 incident cases<br>",293908.886567713,770
Switzerland,2022-03-30,16413,"16,413","Switzerland<br>2022-03-30: 16,413 incident cases<br>",11607.7666554187,756
Turkey,2022-03-30,14993,"14,993","Turkey<br>2022-03-30: 14,993 incident cases<br>",13809.8983789853,742
US,2022-03-30,38137,"38,137","US<br>2022-03-30: 38,137 incident cases<br>",28132.5554807285,757
United Kingdom,2022-03-30,88946,"88,946","United Kingdom<br>2022-03-30: 88,946 incident cases<br>",73973.6873236967,759
Bangladesh,2022-03-31,73,73,Bangladesh<br>2022-03-31: 73 incident cases<br>,64.5837995904556,725
Belgium,2022-03-31,43601,"43,601","Belgium<br>2022-03-31: 43,601 incident cases<br>",9923.08690736249,756
Brazil,2022-03-31,31066,"31,066","Brazil<br>2022-03-31: 31,066 incident cases<br>",21938.1737783561,749
Canada,2022-03-31,8791,"8,791","Canada<br>2022-03-31: 8,791 incident cases<br>",7789.70956761199,754
China,2022-03-31,13688,"13,688","China<br>2022-03-31: 13,688 incident cases<br>",14704.2137181984,800
France,2022-03-31,169697,"169,697","France<br>2022-03-31: 169,697 incident cases<br>",136020.154700368,762
Germany,2022-03-31,274901,"274,901","Germany<br>2022-03-31: 274,901 incident cases<br>",195388.4201115,761
Iran,2022-03-31,2487,"2,487","Iran<br>2022-03-31: 2,487 incident cases<br>",2562.16236796416,765
Italy,2022-03-31,74364,"74,364","Italy<br>2022-03-31: 74,364 incident cases<br>",68398.269018552,768
Netherlands,2022-03-31,25469,"25,469","Netherlands<br>2022-03-31: 25,469 incident cases<br>",21883.3982729547,757
Pakistan,2022-03-31,180,180,Pakistan<br>2022-03-31: 180 incident cases<br>,210.213749881208,747
Russia,2022-03-31,18925,"18,925","Russia<br>2022-03-31: 18,925 incident cases<br>",18644.8602255499,745
South Korea,2022-03-31,280187,"280,187","South Korea<br>2022-03-31: 280,187 incident cases<br>",283037.203196435,771
Switzerland,2022-03-31,12797,"12,797","Switzerland<br>2022-03-31: 12,797 incident cases<br>",10262.9893579746,757
Turkey,2022-03-31,14336,"14,336","Turkey<br>2022-03-31: 14,336 incident cases<br>",13461.8464767905,743
US,2022-03-31,44494,"44,494","US<br>2022-03-31: 44,494 incident cases<br>",27540.3255107553,758
United Kingdom,2022-03-31,75050,"75,050","United Kingdom<br>2022-03-31: 75,050 incident cases<br>",71409.3077000988,760
Bangladesh,2022-04-01,81,81,Bangladesh<br>2022-04-01: 81 incident cases<br>,62.1595255028353,726
Belgium,2022-04-01,0,0,Belgium<br>2022-04-01: 0 incident cases<br>,10259.3255146802,757
Brazil,2022-04-01,26843,"26,843","Brazil<br>2022-04-01: 26,843 incident cases<br>",22006.3435573125,750
Canada,2022-04-01,12470,"12,470","Canada<br>2022-04-01: 12,470 incident cases<br>",7652.40750810681,755
China,2022-04-01,14863,"14,863","China<br>2022-04-01: 14,863 incident cases<br>",15387.9040959474,801
France,2022-04-01,149053,"149,053","France<br>2022-04-01: 149,053 incident cases<br>",136818.915397573,763
Germany,2022-04-01,252530,"252,530","Germany<br>2022-04-01: 252,530 incident cases<br>",189724.2261156,762
Iran,2022-04-01,2264,"2,264","Iran<br>2022-04-01: 2,264 incident cases<br>",2737.42682246918,766
Italy,2022-04-01,77040,"77,040","Italy<br>2022-04-01: 77,040 incident cases<br>",68263.8574305862,769
Netherlands,2022-04-01,22196,"22,196","Netherlands<br>2022-04-01: 22,196 incident cases<br>",19966.4776032791,758
Pakistan,2022-04-01,208,208,Pakistan<br>2022-04-01: 208 incident cases<br>,203.145297449507,748
Russia,2022-04-01,18796,"18,796","Russia<br>2022-04-01: 18,796 incident cases<br>",17845.4926644204,746
South Korea,2022-04-01,264097,"264,097","South Korea<br>2022-04-01: 264,097 incident cases<br>",271961.898047445,772
Switzerland,2022-04-01,9810,"9,810","Switzerland<br>2022-04-01: 9,810 incident cases<br>",9050.83817161136,758
Turkey,2022-04-01,13367,"13,367","Turkey<br>2022-04-01: 13,367 incident cases<br>",13072.5665739649,744
US,2022-04-01,31157,"31,157","US<br>2022-04-01: 31,157 incident cases<br>",27595.0469796578,759
United Kingdom,2022-04-01,69776,"69,776","United Kingdom<br>2022-04-01: 69,776 incident cases<br>",68559.301679052,761
Bangladesh,2022-04-02,56,56,Bangladesh<br>2022-04-02: 56 incident cases<br>,59.5315344534816,727
Belgium,2022-04-02,0,0,Belgium<br>2022-04-02: 0 incident cases<br>,10397.9290315964,758
Brazil,2022-04-02,17062,"17,062","Brazil<br>2022-04-02: 17,062 incident cases<br>",22197.4254920988,751
Canada,2022-04-02,7014,"7,014","Canada<br>2022-04-02: 7,014 incident cases<br>",7497.59633188339,756
China,2022-04-02,13784,"13,784","China<br>2022-04-02: 13,784 incident cases<br>",16190.0405042274,802
France,2022-04-02,132114,"132,114","France<br>2022-04-02: 132,114 incident cases<br>",138095.093984394,764
Germany,2022-04-02,0,0,Germany<br>2022-04-02: 0 incident cases<br>,184018.624377631,763
Iran,2022-04-02,1887,"1,887","Iran<br>2022-04-02: 1,887 incident cases<br>",2896.28549895803,767
Italy,2022-04-02,71412,"71,412","Italy<br>2022-04-02: 71,412 incident cases<br>",68119.6938385301,770
Netherlands,2022-04-02,16951,"16,951","Netherlands<br>2022-04-02: 16,951 incident cases<br>",18301.4753510068,759
Pakistan,2022-04-02,285,285,Pakistan<br>2022-04-02: 285 incident cases<br>,197.284432265437,749
Russia,2022-04-02,17614,"17,614","Russia<br>2022-04-02: 17,614 incident cases<br>",17100.1744995161,747
South Korea,2022-04-02,234301,"234,301","South Korea<br>2022-04-02: 234,301 incident cases<br>",260820.323051117,773
Switzerland,2022-04-02,0,0,Switzerland<br>2022-04-02: 0 incident cases<br>,7657.13787653404,759
Turkey,2022-04-02,11783,"11,783","Turkey<br>2022-04-02: 11,783 incident cases<br>",12601.0460111541,745
US,2022-04-02,12028,"12,028","US<br>2022-04-02: 12,028 incident cases<br>",28428.7109760031,760
United Kingdom,2022-04-02,0,0,United Kingdom<br>2022-04-02: 0 incident cases<br>,64289.6636776813,762
Bangladesh,2022-04-03,56,56,Bangladesh<br>2022-04-03: 56 incident cases<br>,56.2047880481725,728
Belgium,2022-04-03,0,0,Belgium<br>2022-04-03: 0 incident cases<br>,10217.4197141266,759
Brazil,2022-04-03,7210,"7,210","Brazil<br>2022-04-03: 7,210 incident cases<br>",22137.0608902037,752
Canada,2022-04-03,2581,"2,581","Canada<br>2022-04-03: 2,581 incident cases<br>",6975.1268973112,757
China,2022-04-03,16751,"16,751","China<br>2022-04-03: 16,751 incident cases<br>",17380.6466457065,803
France,2022-04-03,102266,"102,266","France<br>2022-04-03: 102,266 incident cases<br>",139088.741228548,765
Germany,2022-04-03,0,0,Germany<br>2022-04-03: 0 incident cases<br>,178008.621616677,764
Iran,2022-04-03,1275,"1,275","Iran<br>2022-04-03: 1,275 incident cases<br>",3005.7696692649,768
Italy,2022-04-03,55009,"55,009","Italy<br>2022-04-03: 55,009 incident cases<br>",67696.8295987426,771
Netherlands,2022-04-03,12377,"12,377","Netherlands<br>2022-04-03: 12,377 incident cases<br>",16711.7362594506,760
Pakistan,2022-04-03,154,154,Pakistan<br>2022-04-03: 154 incident cases<br>,191.155111780709,750
Russia,2022-04-03,16498,"16,498","Russia<br>2022-04-03: 16,498 incident cases<br>",16403.0130579463,748
South Korea,2022-04-03,127190,"127,190","South Korea<br>2022-04-03: 127,190 incident cases<br>",248172.315919026,774
Switzerland,2022-04-03,0,0,Switzerland<br>2022-04-03: 0 incident cases<br>,5995.69431831402,760
Turkey,2022-04-03,9021,"9,021","Turkey<br>2022-04-03: 9,021 incident cases<br>",11974.1143923424,746
US,2022-04-03,4988,"4,988","US<br>2022-04-03: 4,988 incident cases<br>",29650.6699813124,761
United Kingdom,2022-04-03,0,0,United Kingdom<br>2022-04-03: 0 incident cases<br>,58515.748865257,763
Bangladesh,2022-04-04,61,61,Bangladesh<br>2022-04-04: 61 incident cases<br>,52.5547796436935,729
Belgium,2022-04-04,30475,"30,475","Belgium<br>2022-04-04: 30,475 incident cases<br>",9843.52256104113,760
Brazil,2022-04-04,12572,"12,572","Brazil<br>2022-04-04: 12,572 incident cases<br>",21814.6312271999,753
Canada,2022-04-04,560,560,Canada<br>2022-04-04: 560 incident cases<br>,6072.58117869147,758
China,2022-04-04,16063,"16,063","China<br>2022-04-04: 16,063 incident cases<br>",19016.2086161929,804
France,2022-04-04,32118,"32,118","France<br>2022-04-04: 32,118 incident cases<br>",139039.907897748,766
Germany,2022-04-04,311638,"311,638","Germany<br>2022-04-04: 311,638 incident cases<br>",171431.224551818,765
Iran,2022-04-04,3519,"3,519","Iran<br>2022-04-04: 3,519 incident cases<br>",3089.31451825203,769
Italy,2022-04-04,31329,"31,329","Italy<br>2022-04-04: 31,329 incident cases<br>",66662.4551499289,772
Netherlands,2022-04-04,11050,"11,050","Netherlands<br>2022-04-04: 11,050 incident cases<br>",15195.3103202167,761
Pakistan,2022-04-04,155,155,Pakistan<br>2022-04-04: 155 incident cases<br>,183.281293447029,751
Russia,2022-04-04,15029,"15,029","Russia<br>2022-04-04: 15,029 incident cases<br>",15744.1161483175,749
South Korea,2022-04-04,265995,"265,995","South Korea<br>2022-04-04: 265,995 incident cases<br>",233711.746058533,775
Switzerland,2022-04-04,0,0,Switzerland<br>2022-04-04: 0 incident cases<br>,4477.69971730351,761
Turkey,2022-04-04,12647,"12,647","Turkey<br>2022-04-04: 12,647 incident cases<br>",11214.0126143894,747
US,2022-04-04,38125,"38,125","US<br>2022-04-04: 38,125 incident cases<br>",30941.3421296641,762
United Kingdom,2022-04-04,143410,"143,410","United Kingdom<br>2022-04-04: 143,410 incident cases<br>",52622.5017636619,764
Bangladesh,2022-04-05,36,36,Bangladesh<br>2022-04-05: 36 incident cases<br>,48.9430771921919,730
Belgium,2022-04-05,0,0,Belgium<br>2022-04-05: 0 incident cases<br>,9432.4725529698,761
Brazil,2022-04-05,26915,"26,915","Brazil<br>2022-04-05: 26,915 incident cases<br>",21462.2369730676,754
Canada,2022-04-05,8904,"8,904","Canada<br>2022-04-05: 8,904 incident cases<br>",5314.93553714303,759
China,2022-04-05,19903,"19,903","China<br>2022-04-05: 19,903 incident cases<br>",20711.6330037996,805
France,2022-04-05,209752,"209,752","France<br>2022-04-05: 209,752 incident cases<br>",137794.256302359,767
Germany,2022-04-05,180397,"180,397","Germany<br>2022-04-05: 180,397 incident cases<br>",165206.501110342,766
Iran,2022-04-05,4615,"4,615","Iran<br>2022-04-05: 4,615 incident cases<br>",3175.1750172886,770
Italy,2022-04-05,88914,"88,914","Italy<br>2022-04-05: 88,914 incident cases<br>",65165.9421295555,773
Netherlands,2022-04-05,14048,"14,048","Netherlands<br>2022-04-05: 14,048 incident cases<br>",13750.2475249115,762
Pakistan,2022-04-05,148,148,Pakistan<br>2022-04-05: 148 incident cases<br>,172.26496751708,752
Russia,2022-04-05,13742,"13,742","Russia<br>2022-04-05: 13,742 incident cases<br>",15113.5915792361,750
South Korea,2022-04-05,286243,"286,243","South Korea<br>2022-04-05: 286,243 incident cases<br>",219277.012943696,776
Switzerland,2022-04-05,21380,"21,380","Switzerland<br>2022-04-05: 21,380 incident cases<br>",3514.34629385477,762
Turkey,2022-04-05,12213,"12,213","Turkey<br>2022-04-05: 12,213 incident cases<br>",10422.8449572535,748
US,2022-04-05,24972,"24,972","US<br>2022-04-05: 24,972 incident cases<br>",31981.1455551361,763
United Kingdom,2022-04-05,51042,"51,042","United Kingdom<br>2022-04-05: 51,042 incident cases<br>",47994.8668947791,765
Bangladesh,2022-04-06,36,36,Bangladesh<br>2022-04-06: 36 incident cases<br>,45.7312486458152,731
Belgium,2022-04-06,0,0,Belgium<br>2022-04-06: 0 incident cases<br>,9140.50467054254,762
Brazil,2022-04-06,26822,"26,822","Brazil<br>2022-04-06: 26,822 incident cases<br>",21069.5979269072,755
Canada,2022-04-06,9552,"9,552","Canada<br>2022-04-06: 9,552 incident cases<br>",5227.16633378473,760
China,2022-04-06,23155,"23,155","China<br>2022-04-06: 23,155 incident cases<br>",22081.8263966396,806
France,2022-04-06,150972,"150,972","France<br>2022-04-06: 150,972 incident cases<br>",135984.023188503,768
Germany,2022-04-06,214985,"214,985","Germany<br>2022-04-06: 214,985 incident cases<br>",159862.15733331,767
Iran,2022-04-06,4228,"4,228","Iran<br>2022-04-06: 4,228 incident cases<br>",3237.61211796932,771
Italy,2022-04-06,69885,"69,885","Italy<br>2022-04-06: 69,885 incident cases<br>",63661.6136921233,774
Netherlands,2022-04-06,13233,"13,233","Netherlands<br>2022-04-06: 13,233 incident cases<br>",12403.5074847207,763
Pakistan,2022-04-06,170,170,Pakistan<br>2022-04-06: 170 incident cases<br>,159.15148182009,753
Russia,2022-04-06,14510,"14,510","Russia<br>2022-04-06: 14,510 incident cases<br>",14510.9282980679,751
South Korea,2022-04-06,224761,"224,761","South Korea<br>2022-04-06: 224,761 incident cases<br>",206706.516048574,777
Switzerland,2022-04-06,0,0,Switzerland<br>2022-04-06: 0 incident cases<br>,3389.96854971124,763
Turkey,2022-04-06,10314,"10,314","Turkey<br>2022-04-06: 10,314 incident cases<br>",9702.71570089315,749
US,2022-04-06,39925,"39,925","US<br>2022-04-06: 39,925 incident cases<br>",33202.0332545748,764
United Kingdom,2022-04-06,51533,"51,533","United Kingdom<br>2022-04-06: 51,533 incident cases<br>",45414.5853161854,766
Bangladesh,2022-04-07,44,44,Bangladesh<br>2022-04-07: 44 incident cases<br>,42.616661608458,732
Belgium,2022-04-07,34209,"34,209","Belgium<br>2022-04-07: 34,209 incident cases<br>",9036.48328136506,763
Brazil,2022-04-07,26234,"26,234","Brazil<br>2022-04-07: 26,234 incident cases<br>",20626.4338878188,756
Canada,2022-04-07,6019,"6,019","Canada<br>2022-04-07: 6,019 incident cases<br>",6170.61833570873,761
China,2022-04-07,25899,"25,899","China<br>2022-04-07: 25,899 incident cases<br>",23446.3118469991,807
France,2022-04-07,159035,"159,035","France<br>2022-04-07: 159,035 incident cases<br>",134029.120977528,769
Germany,2022-04-07,201729,"201,729","Germany<br>2022-04-07: 201,729 incident cases<br>",154546.65711046,768
Iran,2022-04-07,3800,"3,800","Iran<br>2022-04-07: 3,800 incident cases<br>",3250.88677188889,772
Italy,2022-04-07,70123,"70,123","Italy<br>2022-04-07: 70,123 incident cases<br>",62603.7929921335,775
Netherlands,2022-04-07,12881,"12,881","Netherlands<br>2022-04-07: 12,881 incident cases<br>",11173.1708579703,764
Pakistan,2022-04-07,141,141,Pakistan<br>2022-04-07: 141 incident cases<br>,146.129830172588,754
Russia,2022-04-07,14168,"14,168","Russia<br>2022-04-07: 14,168 incident cases<br>",13943.3116633617,752
South Korea,2022-04-07,205289,"205,289","South Korea<br>2022-04-07: 205,289 incident cases<br>",197202.33228332,778
Switzerland,2022-04-07,0,0,Switzerland<br>2022-04-07: 0 incident cases<br>,3828.33295012863,764
Turkey,2022-04-07,9354,"9,354","Turkey<br>2022-04-07: 9,354 incident cases<br>",9017.23694903257,750
US,2022-04-07,49680,"49,680","US<br>2022-04-07: 49,680 incident cases<br>",34885.8175989672,765
United Kingdom,2022-04-07,48666,"48,666","United Kingdom<br>2022-04-07: 48,666 incident cases<br>",44055.3830450205,767
Bangladesh,2022-04-08,48,48,Bangladesh<br>2022-04-08: 48 incident cases<br>,39.4132462256333,733
Belgium,2022-04-08,0,0,Belgium<br>2022-04-08: 0 incident cases<br>,9016.46312664089,764
Brazil,2022-04-08,30212,"30,212","Brazil<br>2022-04-08: 30,212 incident cases<br>",20197.7388116755,757
Canada,2022-04-08,0,0,Canada<br>2022-04-08: 0 incident cases<br>,7762.41699377378,762
China,2022-04-08,26068,"26,068","China<br>2022-04-08: 26,068 incident cases<br>",25098.7220990071,808
France,2022-04-08,149007,"149,007","France<br>2022-04-08: 149,007 incident cases<br>",132349.462090783,770
Germany,2022-04-08,175263,"175,263","Germany<br>2022-04-08: 175,263 incident cases<br>",148408.46433153,769
Iran,2022-04-08,3184,"3,184","Iran<br>2022-04-08: 3,184 incident cases<br>",3190.37728169226,773
Italy,2022-04-08,67641,"67,641","Italy<br>2022-04-08: 67,641 incident cases<br>",62281.7331385059,776
Netherlands,2022-04-08,11433,"11,433","Netherlands<br>2022-04-08: 11,433 incident cases<br>",10043.9692069764,765
Pakistan,2022-04-08,238,238,Pakistan<br>2022-04-08: 238 incident cases<br>,135.389006391105,755
Russia,2022-04-08,14123,"14,123","Russia<br>2022-04-08: 14,123 incident cases<br>",13412.3941004984,753
South Korea,2022-04-08,185495,"185,495","South Korea<br>2022-04-08: 185,495 incident cases<br>",189617.295219714,779
Switzerland,2022-04-08,0,0,Switzerland<br>2022-04-08: 0 incident cases<br>,4399.77966072756,765
Turkey,2022-04-08,7120,"7,120","Turkey<br>2022-04-08: 7,120 incident cases<br>",8298.55579977767,751
US,2022-04-08,73191,"73,191","US<br>2022-04-08: 73,191 incident cases<br>",36487.7057836032,766
United Kingdom,2022-04-08,41984,"41,984","United Kingdom<br>2022-04-08: 41,984 incident cases<br>",42890.1820425114,768
Bangladesh,2022-04-09,28,28,Bangladesh<br>2022-04-09: 28 incident cases<br>,36.657414261916,734
Belgium,2022-04-09,0,0,Belgium<br>2022-04-09: 0 incident cases<br>,8977.46474739675,765
Brazil,2022-04-09,21229,"21,229","Brazil<br>2022-04-09: 21,229 incident cases<br>",19796.7698552982,758
