Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Source2,...23,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
24/06/2020,Chandigarh,6981,Tested,420,6528,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/634,NA,NA,6.02%,5.92,5921,17,1179000
25/06/2020,Chandigarh,7072,Tested,423,6618,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/654,NA,NA,5.98%,6,5998,17,1179000
26/06/2020,Chandigarh,7201,Tested,424,6746,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/669,http://chdcovid19.in/,NA,5.89%,6.11,6108,17,1179000
27/06/2020,Chandigarh,7342,Tested,427,6883,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/688,http://chdcovid19.in/,NA,5.82%,6.23,6227,17,1179000
28/06/2020,Chandigarh,7455,Tested,429,6992,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/713,http://chdcovid19.in/,NA,5.75%,6.32,6323,17,1179000
29/06/2020,Chandigarh,7548,Tested,434,7083,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/754,http://chdcovid19.in/,NA,5.75%,6.4,6402,17,1179000
30/06/2020,Chandigarh,7689,Tested,440,7219,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/775,http://chdcovid19.in/,NA,5.72%,6.52,6522,17,1179000
01/07/2020,Chandigarh,7792,Tested,446,7317,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/814,http://chdcovid19.in/,NA,5.72%,6.61,6609,17,1179000
02/07/2020,Chandigarh,7938,Tested,450,7457,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/847,http://chdcovid19.in/,NA,5.67%,6.73,6733,18,1179000
03/07/2020,Chandigarh,8074,Tested,454,7591,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/867,http://chdcovid19.in/,NA,5.62%,6.85,6848,18,1179000
04/07/2020,Chandigarh,8209,Tested,459,7717,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/895,http://chdcovid19.in/,NA,5.59%,6.96,6963,18,1179000
05/07/2020,Chandigarh,8419,Tested,466,7922,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/922,http://chdcovid19.in/,NA,5.54%,7.14,7141,18,1179000
06/07/2020,Chandigarh,8528,Tested,487,8007,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/952,http://chdcovid19.in/,NA,5.71%,7.23,7233,18,1179000
07/07/2020,Chandigarh,8669,Tested,492,8137,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/Covid19india_Auxiliary_Test_Data/976,http://chdcovid19.in/,NA,NA,NA,NA,NA,NA
08/07/2020,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/04/2020,Chhattisgarh,1232,Tested,9,921,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.cghealth.nic.in/cghealth17/,NA,NA,0.73%,0.04,43,137,28724000
10/04/2020,Chhattisgarh,3473,Tested,18,3322,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_10042020.pdf,NA,NA,0.52%,0.12,121,193,28724000
11/04/2020,Chhattisgarh,3858,Tested,18,3503,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/RevisedMediaBulletinHINDI_11042020.pdf,NA,NA,0.47%,0.13,134,214,28724000
12/04/2020,Chhattisgarh,3945,Tested,31,3856,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_12042020.pdf,NA,0.79%,0.14,137,127,28724000
13/04/2020,Chhattisgarh,4377,Tested,31,3969,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_13042020.pdf,NA,NA,0.71%,0.15,152,141,28724000
14/04/2020,Chhattisgarh,4812,Tested,33,4319,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_14042020.pdf,NA,NA,0.69%,0.17,168,146,28724000
15/04/2020,Chhattisgarh,5122,Tested,33,4878,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_15042020.pdf,NA,NA,0.64%,0.18,178,155,28724000
16/04/2020,Chhattisgarh,5519,Tested,33,5168,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_16042020.pdf,NA,NA,0.60%,0.19,192,167,28724000
17/04/2020,Chhattisgarh,5776,Tested,36,5484,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHINDI_18042020.pdf,NA,NA,0.62%,0.2,201,160,28724000
18/04/2020,Chhattisgarh,5776,Tested,36,5484,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/mediaBulletinHindi_18042020.pdf,NA,NA,0.62%,0.2,201,160,28724000
19/04/2020,Chhattisgarh,6675,Tested,36,6086,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/mediaBulletinHindi_19042020.pdf,NA,NA,0.54%,0.23,232,185,28724000
20/04/2020,Chhattisgarh,7601,Tested,36,7029,536,NA,256,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_20042020.pdf,NA,NA,0.47%,0.26,265,211,28724000
21/04/2020,Chhattisgarh,8272,Tested,36,7555,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/,NA,NA,0.44%,0.29,288,230,28724000
22/04/2020,Chhattisgarh,9220,Tested,36,8296,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/,NA,NA,0.39%,0.32,321,256,28724000
23/04/2020,Chhattisgarh,10346,Tested,36,9206,1104,NA,327,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_23042020.pdf,NA,NA,0.35%,0.36,360,287,28724000
24/04/2020,Chhattisgarh,11386,Tested,36,10213,1137,NA,332,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletin_24042020.pdf,NA,NA,0.32%,0.4,396,316,28724000
25/04/2020,Chhattisgarh,12596,Tested,37,11168,1391,NA,351,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_25042020.pdf,NA,NA,0.29%,0.44,439,340,28724000
26/04/2020,Chhattisgarh,13786,Tested,37,12406,1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/3300?single,NA,NA,0.27%,0.48,480,373,28724000
27/04/2020,Chhattisgarh,14987,Tested,37,13882,1068,NA,325,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_27042020.pdf,NA,NA,0.25%,0.52,522,405,28724000
28/04/2020,Chhattisgarh,15737,Tested,38,14953,746,NA,356,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletin_28042020.pdf,NA,NA,0.24%,0.55,548,414,28724000
29/04/2020,Chhattisgarh,16546,Tested,38,15658,850,NA,435,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_29042020.pdf,NA,NA,0.23%,0.58,576,435,28724000
30/04/2020,Chhattisgarh,17541,Tested,40,16602,899,NA,593,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_30042020.pdf,NA,NA,0.23%,0.61,611,439,28724000
01/05/2020,Chhattisgarh,18039,Tested,43,17199,797,NA,575,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_01052020.pdf,NA,NA,0.24%,0.63,628,420,28724000
03/05/2020,Chhattisgarh,19902,Tested,57,18848,997,NA,578,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_03052020.pdf,NA,NA,0.29%,0.69,693,349,28724000
05/05/2020,Chhattisgarh,21323,Tested,58,20300,965,NA,566,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_05052020.pdf,NA,NA,0.27%,0.74,742,368,28724000
06/05/2020,Chhattisgarh,22188,Tested,59,20873,1256,NA,567,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_06052020.pdf,https://twitter.com/ipskabra/status/1258033663633055745?s=19,NA,0.27%,0.77,772,376,28724000
08/05/2020,Chhattisgarh,23629,Tested,59,22509,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4321,NA,NA,0.25%,0.82,823,400,28724000
09/05/2020,Chhattisgarh,24506,Tested,59,23326,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_09052020.pdf,NA,NA,0.24%,0.85,853,415,28724000
10/05/2020,Chhattisgarh,25282,Tested,59,24186,1037,NA,602,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_10052020.pdf,NA,NA,0.23%,0.88,880,429,28724000
12/05/2020,Chhattisgarh,27339,Tested,59,25741,1539,NA,623,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_12052020.pdf,NA,NA,0.22%,0.95,952,463,28724000
13/05/2020,Chhattisgarh,28837,Tested,59,27012,1766,NA,633,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/4711?single,NA,NA,0.20%,1,1004,489,28724000
14/05/2020,Chhattisgarh,29697,Tested,59,28234,1404,NA,580,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_14052020.pdf,NA,NA,0.20%,1.03,1034,503,28724000
15/05/2020,Chhattisgarh,31341,Tested,66,29812,1463,NA,516,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_15052020.pdf,NA,NA,0.21%,1.09,1091,475,28724000
16/05/2020,Chhattisgarh,32678,Tested,67,31275,1336,NA,532,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_16052020.pdf,https://t.me/indiacovid/4908?single,NA,0.21%,1.14,1138,488,28724000
17/05/2020,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,28724000
18/05/2020,Chhattisgarh,36606,Tested,93,34656,1857,NA,635,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_18052020.pdf,NA,NA,0.25%,1.27,1274,394,28724000
19/05/2020,Chhattisgarh,39010,Tested,100,36586,2324,NA,744,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_19052020.pdf,NA,NA,0.26%,1.36,1358,390,28724000
21/05/2020,Chhattisgarh,45522,Tested,128,42618,2776,NA,924,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_21052020.pdf,NA,NA,0.28%,1.58,1585,356,28724000
22/05/2020,Chhattisgarh,48116,Tested,172,45022,2922,NA,914,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_22052020.pdf,NA,NA,0.36%,1.68,1675,280,28724000
23/05/2020,Chhattisgarh,49763,Tested,214,46894,2655,NA,152478,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_23052020.pdf,NA,NA,0.43%,1.73,1732,233,28724000
25/05/2020,Chhattisgarh,55022,Tested,292,52598,2132,NA,172007,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://cghealth.nic.in/cghealth17/Information/content/CORONA/MediaBulletinHindi_25052020.pdf,NA,NA,0.53%,1.92,1916,188,28724000
26/05/2020,Chhattisgarh,57479,Tested,360,55539,1580,NA,186566,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5610?single,NA,NA,0.63%,2,2001,160,28724000
27/05/2020,Chhattisgarh,59320,Tested,364,57283,1673,NA,199725,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5654?single,NA,NA,0.61%,2.07,2065,163,28724000
28/05/2020,Chhattisgarh,61771,Tested,398,59585,1788,NA,203581,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5738?single,NA,NA,0.64%,2.15,2151,155,28724000
29/05/2020,Chhattisgarh,63992,Tested,415,62983,594,NA,209038,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://t.me/indiacovid/5853?single,NA,NA,0.65%,2.23,2228,154,28724000
30/05/2020,Chhattisgarh,66417,Tested,447,64762,1208,NA,214350,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1266724300859596800?s=20,NA,NA,0.67%,2.31,2312,149,28724000
31/05/2020,Chhattisgarh,69152,Tested,492,67268,1392,NA,210926,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1267113754824634370,NA,NA,0.71%,2.41,2407,141,28724000
01/06/2020,Chhattisgarh,70726,Tested,539,69361,826,NA,212880,Centre,NA,NA,NA,5515,NA,922,48182,29979,NA,NA,https://t.me/indiacovid/6107?single,NA,NA,0.76%,2.46,2462,131,28724000
02/06/2020,Chhattisgarh,73198,Tested,556,71218,1431,NA,NA,NA,NA,NA,NA,5515,NA,922,47836,29463,NA,NA,https://twitter.com/TS_SinghDeo/status/1267858264877760512,NA,NA,0.76%,2.55,2548,132,28724000
03/06/2020,Chhattisgarh,76446,Tested,626,73706,2114,NA,223150,Centre,NA,NA,NA,5515,NA,922,47836,29463,NA,NA,https://twitter.com/HealthCgGov/status/1268186561474166785/photo/1,NA,NA,0.82%,2.66,2661,122,28724000
04/06/2020,Chhattisgarh,78971,Tested,756,75519,2698,NA,223366,Centre,NA,NA,NA,5515,NA,922,57288,42403,NA,NA,https://twitter.com/TS_SinghDeo/status/1268579834189447169?s=20,https://twitter.com/HealthCgGov/status/1268583415844044802?s=09,NA,0.96%,2.75,2749,104,28724000
05/06/2020,Chhattisgarh,81773,Tested,863,78134,2778,NA,229070,Centre,NA,NA,NA,5515,NA,922,57381,21694,NA,NA,https://twitter.com/HealthCgGov/status/1268904801796063237?s=20,https://twitter.com/TS_SinghDeo/status/1268921182285205505?s=20,NA,1.06%,2.85,2847,95,28724000
06/06/2020,Chhattisgarh,85346,Tested,923,80477,3948,NA,231536,Centre,NA,NA,NA,5515,NA,922,57466,28702,NA,NA,https://twitter.com/HealthCgGov/status/1269284060750323715/photo/1,https://twitter.com/TS_SinghDeo/status/1269286057779949568/photo/1,NA,1.08%,2.97,2971,92,28724000
07/06/2020,Chhattisgarh,88896,Tested,1073,84344,3481,NA,231169,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1269656689013166080,NA,NA,1.21%,3.09,3095,83,28724000
08/06/2020,Chhattisgarh,92598,Tested,1160,86719,4721,NA,231935,Centre,NA,NA,NA,5515,NA,922,55333,28833,NA,NA,https://twitter.com/HealthCgGov/status/1270017135322910725?s=19,https://twitter.com/TS_SinghDeo/status/1270021179412115458?s=19,NA,1.25%,3.22,3224,80,28724000
09/06/2020,Chhattisgarh,93059,Tested,1211,89914,1936,NA,238874,Centre,NA,NA,NA,4026,NA,922,57429,28751,NA,NA,https://twitter.com/HealthCgGov/status/1270337217261699074/photo/1,https://twitter.com/TS_SinghDeo/status/1270372892140687361/photo/1,NA,1.30%,3.24,3240,77,28724000
10/06/2020,Chhattisgarh,94576,Tested,1262,92049,1267,NA,243050,Centre,NA,NA,NA,5515,NA,922,57421,29210,NA,NA,https://twitter.com/TS_SinghDeo/status/1270743596749041671/photo/1,https://twitter.com/HealthCgGov/status/1270724778664456192?s=09,NA,1.33%,3.29,3293,75,28724000
11/06/2020,Chhattisgarh,96230,Tested,1398,93903,1520,NA,271120,Centre,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1271113163908321280/photo/2,NA,NA,1.45%,3.35,3350,69,28724000
12/06/2020,Chhattisgarh,98603,Tested,1429,95965,1209,NA,137997,Centre,NA,NA,NA,5515,NA,922,64109,33670,NA,NA,https://twitter.com/HealthCgGov/status/1271464863013863426/photo/1,https://twitter.com/TS_SinghDeo/status/1271465190584795137/photo/1,NA,1.45%,3.43,3433,69,28724000
13/06/2020,Chhattisgarh,101554,Tested,1512,NA,NA,NA,152786,Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1271816685092208641,NA,NA,1.49%,3.54,3536,67,28724000
14/06/2020,Chhattisgarh,103895,Tested,1549,NA,NA,NA,159276,Centre,NA,NA,NA,5515,NA,922,64624,34978,NA,NA,https://twitter.com/TS_SinghDeo/status/1272218591396368385?s=09,NA,NA,1.49%,3.62,3617,67,28724000
15/06/2020,Chhattisgarh,107172,Tested,1715,NA,NA,NA,NA,NA,NA,NA,NA,7582,NA,357,41010,24022,NA,NA,https://twitter.com/HealthCgGov/status/1272554463480311809?s=09,https://t.me/indiacovid/7371?single,NA,1.60%,3.73,3731,62,28724000
16/06/2020,Chhattisgarh,110062,Tested,1784,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,64402,36052,NA,NA,https://twitter.com/HealthCgGov/status/1272910969770061830?s=19,https://twitter.com/TS_SinghDeo/status/1272938574611124230?s=19,NA,1.62%,3.83,3832,62,28724000
17/06/2020,Chhattisgarh,113613,Tested,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1273282032429174784?s=19,NA,NA,1.64%,3.96,3955,61,28724000
18/06/2020,Chhattisgarh,116329,Tested,1946,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,71031,40346,NA,NA,https://twitter.com/HealthCgGov/status/1273636411623657472?s=19,https://twitter.com/TS_SinghDeo/status/1273641682928427009?s=19,NA,1.67%,4.05,4050,60,28724000
19/06/2020,Chhattisgarh,120523,Tested,2018,115197,3308,NA,NA,NA,NA,NA,NA,5515,NA,922,67006,39915,NA,NA,https://twitter.com/TS_SinghDeo/status/1274014655527088128?s=19,NA,NA,1.67%,4.2,4196,60,28724000
20/06/2020,Chhattisgarh,123983,Tested,2076,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1274344377893052416?s=19,https://twitter.com/HealthCgGov/status/1274344377893052416?s=20,NA,1.67%,4.32,4316,60,28724000
21/06/2020,Chhattisgarh,126246,Tested,2273,121044,2929,NA,NA,NA,NA,NA,NA,5515,NA,922,72030,41691,NA,NA,https://twitter.com/TS_SinghDeo/status/1274728518639706115?s=20,NA,NA,1.80%,4.4,4395,56,28724000
22/06/2020,Chhattisgarh,129731,Tested,2302,124679,2750,NA,NA,NA,NA,NA,NA,5515,NA,NA,71772,40926,NA,NA,https://twitter.com/TS_SinghDeo/status/1275083759012982784?s=20,NA,NA,1.77%,4.52,4516,56,28724000
23/06/2020,Chhattisgarh,133753,Tested,2356,127831,3566,NA,NA,NA,NA,NA,NA,5515,NA,922,71454,41004,NA,NA,https://twitter.com/TS_SinghDeo/status/1275460615977357314?s=20,NA,NA,1.76%,4.66,4656,57,28724000
24/06/2020,Chhattisgarh,137400,Tested,2419,132332,2649,NA,NA,NA,NA,NA,NA,5515,NA,922,70961,41860,NA,NA,https://twitter.com/TS_SinghDeo/status/1275832015217033223?s=20,https://twitter.com/HealthCgGov/status/1275794216686256129?s=20,NA,1.76%,4.78,4783,57,28724000
25/06/2020,Chhattisgarh,142090,Tested,2456,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1276180813780930562?s=20,NA,NA,1.73%,4.95,4947,58,28724000
26/06/2020,Chhattisgarh,144828,Tested,2545,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1276540681649942528?s=20,NA,NA,1.76%,5.04,5042,57,28724000
27/06/2020,Chhattisgarh,152874,Tested,2602,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1276893793002782727?s=20,NA,NA,1.70%,5.32,5322,59,28724000
28/06/2020,Chhattisgarh,154526,Tested,2694,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1277278566082699266?s=20,NA,NA,1.74%,5.38,5380,57,28724000
29/06/2020,Chhattisgarh,156386,Tested,2761,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1277614753729228800?s=20,NA,NA,1.77%,5.44,5444,57,28724000
30/06/2020,Chhattisgarh,160650,Tested,2858,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1277985081726922753?s=20,NA,NA,1.78%,5.59,5593,56,28724000
01/07/2020,Chhattisgarh,163662,Tested,2940,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1278331324898488321?s=20,NA,NA,1.80%,5.7,5698,56,28724000
02/07/2020,Chhattisgarh,166656,Tested,3013,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1278697371405172736?s=20,NA,NA,1.81%,5.8,5802,55,28724000
03/07/2020,Chhattisgarh,177554,Tested,3065,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1279062111981727750?s=20,NA,NA,1.73%,6.18,6181,58,28724000
04/07/2020,Chhattisgarh,179782,Tested,3133,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1279414616372600837?s=20,NA,NA,1.74%,6.26,6259,57,28724000
05/07/2020,Chhattisgarh,182636,Tested,3207,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1279775615030190081?s=20,NA,NA,1.76%,6.36,6358,57,28724000
06/07/2020,Chhattisgarh,185399,Tested,3305,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1280141046056452097?s=20,NA,NA,1.78%,6.45,6454,56,28724000
07/07/2020,Chhattisgarh,189038,Tested,3415,NA,NA,NA,NA,NA,NA,NA,NA,5515,NA,922,NA,NA,NA,NA,https://twitter.com/HealthCgGov/status/1280506877533655040?s=20,NA,NA,NA,NA,NA,NA,NA
08/07/2020,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/04/2020,Dadra and Nagar Haveli and Daman and Diu,80,Tested,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DnhPublicity/status/1247952828519178241,https://twitter.com/DnhPublicity/status/1248162771897692160,NA,0.00%,0.08,83,NA,959000
10/04/2020,Dadra and Nagar Haveli and Daman and Diu,130,Tested,0,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DnhPublicity/status/1248309707397156864,NA,NA,0.00%,0.14,136,NA,959000
11/04/2020,Dadra and Nagar Haveli and Daman and Diu,211,Tested,0,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DnhPublicity/status/1249023214333743104,NA,NA,0.00%,0.22,220,NA,959000
15/04/2020,Dadra and Nagar Haveli and Daman and Diu,356,Tested,0,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://twitter.com/DnhPublicity/status/1250301551106646016,https://twitter.com/DnhPublicity/status/1250450013366308864,NA,0.00%,0.37,371,NA,959000
